customer_id,gender,age,senior_citizen,married,tenure_in_months,contract,payment_method,monthly_charge,total_charges,satisfaction_score,churn_label
7706-DZNKK,Male,63,No,No,11,Month-to-Month,Credit Card,20.45,237.3,4,No
8823-RLPWL,Female,24,No,Yes,72,Two Year,Credit Card,110.65,8065.65,4,No
9505-SQFSW,Female,59,No,Yes,3,Month-to-Month,Credit Card,40.3,92.5,4,No
3758-CKOQL,Female,20,No,Yes,59,One Year,Credit Card,107.0,6152.3,4,No
5676-CFLYY,Male,30,No,Yes,71,Two Year,Credit Card,73.35,5154.5,5,No
7521-AFHAB,Female,45,No,Yes,5,Month-to-Month,Credit Card,44.8,220.45,3,No
0285-INHLN,Male,54,No,Yes,27,Month-to-Month,Credit Card,54.75,1510.3,3,No
5125-CNDSP,Male,48,No,No,63,One Year,Bank Withdrawal,40.6,2588.95,3,No
4992-LTJNE,Male,40,No,Yes,72,Two Year,Bank Withdrawal,55.3,3983.6,4,No
2202-OUTMO,Female,59,No,Yes,34,Month-to-Month,Bank Withdrawal,60.85,2003.6,4,No
0810-BDHAW,Female,54,No,Yes,24,One Year,Bank Withdrawal,78.4,1832.4,3,No
0229-LFJAF,Male,53,No,No,72,Two Year,Bank Withdrawal,69.65,4908.25,5,No
7131-ZQZNK,Female,46,No,Yes,60,Two Year,Credit Card,59.85,3590.2,5,No
3442-ZHHCC,Male,60,No,No,68,One Year,Credit Card,76.9,5023.0,4,No
5726-CVNYA,Female,44,No,Yes,8,Two Year,Credit Card,19.85,146.6,5,No
9871-ELEYA,Female,22,No,No,34,Two Year,Credit Card,67.65,2339.3,3,No
4257-GAESD,Female,25,No,No,6,Month-to-Month,Credit Card,45.0,298.7,5,No
5173-WXOQV,Male,38,No,Yes,2,Month-to-Month,Credit Card,64.2,143.65,4,No
2040-OBMLJ,Male,24,No,No,31,One Year,Credit Card,81.7,2548.65,5,No
6286-ZHAOK,Female,47,No,Yes,20,Month-to-Month,Bank Withdrawal,25.55,507.4,4,No
3807-XHCJH,Female,21,No,Yes,1,Month-to-Month,Bank Withdrawal,20.0,20.0,4,No
8859-AXJZP,Male,39,No,Yes,39,Two Year,Credit Card,23.8,903.8,5,No
3174-AKMAS,Female,61,No,Yes,46,Two Year,Credit Card,64.2,3009.5,4,No
9926-PJHDQ,Female,45,No,Yes,72,Two Year,Bank Withdrawal,76.8,5468.45,3,No
7382-DFJTU,Male,63,No,No,18,Month-to-Month,Credit Card,55.2,1058.1,4,No
2798-NYLMZ,Male,29,No,Yes,71,Two Year,Credit Card,108.55,7616.0,3,No
8098-TDCBU,Female,55,No,Yes,42,Two Year,Bank Withdrawal,25.25,1108.2,4,No
3551-GAEGL,Male,23,No,Yes,34,One Year,Bank Withdrawal,30.4,938.65,4,No
3196-NVXLZ,Female,23,No,No,25,Month-to-Month,Credit Card,84.6,2088.05,3,No
0036-IHMOT,Female,37,No,Yes,55,One Year,Bank Withdrawal,103.7,5656.75,3,No
4178-EGMON,Male,30,No,Yes,70,Two Year,Credit Card,88.0,5986.45,3,No
4220-TINQT,Female,41,No,Yes,61,Month-to-Month,Bank Withdrawal,106.35,6751.35,5,No
5318-YKDPV,Male,62,No,Yes,43,Two Year,Credit Card,79.15,3566.6,3,No
7975-TZMLR,Male,37,No,No,47,One Year,Bank Withdrawal,103.1,4889.3,4,No
0295-QVKPB,Male,38,No,No,5,Month-to-Month,Credit Card,63.95,318.1,4,No
4335-BSMJS,Female,55,No,No,62,Two Year,Credit Card,25.8,1563.95,3,No
9146-JRIOX,Female,47,No,Yes,14,Month-to-Month,Credit Card,25.55,372.45,5,No
5337-IIWKZ,Male,35,No,Yes,34,Month-to-Month,Bank Withdrawal,44.85,1442.6,4,No
9650-VBUOG,Male,44,No,Yes,38,Two Year,Credit Card,25.05,963.95,3,No
3487-EARAT,Female,46,No,Yes,70,One Year,Credit Card,74.1,5222.3,3,No
2672-TGEFF,Female,33,No,Yes,37,Month-to-Month,Bank Withdrawal,88.8,3340.55,4,No
8184-WMOFI,Male,47,No,Yes,62,One Year,Credit Card,71.4,4487.3,3,No
6092-QZVPP,Male,27,No,No,36,Month-to-Month,Credit Card,79.2,2854.95,3,No
4625-LAMOB,Male,36,No,No,44,Two Year,Credit Card,20.4,905.55,5,No
0392-BZIUW,Female,44,No,Yes,72,Two Year,Credit Card,105.0,7589.8,3,No
6549-NNDYT,Female,59,No,No,13,Month-to-Month,Bank Withdrawal,30.85,394.1,3,No
0422-OHQHQ,Female,23,No,Yes,15,One Year,Credit Card,20.55,295.95,5,No
6916-HIJSE,Female,57,No,No,65,Two Year,Bank Withdrawal,84.85,5459.2,4,No
2316-ESMLS,Female,54,No,Yes,12,One Year,Credit Card,33.15,444.75,3,No
9778-OGKQZ,Male,55,No,Yes,72,Two Year,Credit Card,92.0,6782.15,3,No
7408-OFWXJ,Female,23,No,Yes,72,Two Year,Credit Card,89.8,6510.45,3,No
6007-TCTST,Female,57,No,Yes,72,Two Year,Bank Withdrawal,115.8,8476.5,3,No
2252-NKNSI,Male,63,No,No,52,Two Year,Credit Card,85.15,4461.85,3,No
8713-IGZSO,Male,50,No,No,2,Month-to-Month,Credit Card,24.85,62.0,3,No
7905-TVXTA,Female,63,No,No,5,Month-to-Month,Bank Withdrawal,64.35,352.65,4,No
7695-PKLCZ,Female,32,No,No,68,Two Year,Credit Card,20.5,1424.9,4,No
8374-UULRV,Male,22,No,No,72,Two Year,Credit Card,86.05,6309.65,4,No
3224-DFQNQ,Female,59,No,Yes,66,One Year,Bank Withdrawal,89.0,5898.6,3,No
5275-PMFUT,Male,52,No,Yes,72,Two Year,Credit Card,64.8,4719.75,3,No
4795-UXVCJ,Male,63,No,No,26,One Year,Credit Card,19.8,457.3,3,No
9777-IQHWP,Male,53,No,Yes,64,Two Year,Bank Withdrawal,93.4,5822.3,3,No
0979-MOZQI,Male,61,No,Yes,62,Two Year,Bank Withdrawal,39.0,2337.45,4,No
2732-ISEZX,Female,44,No,No,5,Month-to-Month,Credit Card,20.5,104.3,3,No
0323-XWWTN,Male,44,No,No,3,Two Year,Credit Card,26.4,121.25,5,No
1937-OTUKY,Female,32,No,Yes,72,Two Year,Bank Withdrawal,98.2,7015.9,3,No
1573-LGXBA,Male,26,No,Yes,57,One Year,Credit Card,97.55,5598.0,4,No
1764-VUUMT,Male,63,No,No,66,Two Year,Credit Card,19.95,1269.1,4,No
4713-ZBURT,Male,33,No,No,45,Two Year,Bank Withdrawal,99.7,4634.35,4,No
3050-GBUSH,Female,25,No,No,3,Month-to-Month,Credit Card,34.8,113.95,4,No
7876-AEHIG,Female,48,No,No,51,One Year,Bank Withdrawal,60.15,3077.0,3,No
7945-HLKEA,Female,29,No,No,60,One Year,Bank Withdrawal,64.75,4039.5,3,No
9342-VNIMQ,Male,62,No,No,33,Month-to-Month,Bank Withdrawal,54.65,1665.2,3,No
3199-NPKCN,Female,39,No,Yes,67,One Year,Bank Withdrawal,111.25,7511.65,3,No
5170-PTRKA,Female,19,No,Yes,49,One Year,Credit Card,35.8,1782.0,4,No
4661-NJEUX,Male,42,No,No,1,Month-to-Month,Credit Card,20.05,20.05,3,No
0048-LUMLS,Male,23,No,Yes,37,One Year,Credit Card,91.2,3247.55,5,No
5898-IGSLP,Male,37,No,Yes,31,Month-to-Month,Bank Withdrawal,89.3,2823.0,3,No
7997-EASSD,Female,56,No,Yes,63,One Year,Credit Card,81.2,4965.1,3,No
0730-KOAVE,Male,53,No,No,30,Month-to-Month,Credit Card,94.3,2679.7,3,No
8975-SKGRX,Male,29,No,Yes,71,Two Year,Bank Withdrawal,116.1,8310.55,4,No
0678-RLHVP,Female,33,No,No,53,Two Year,Bank Withdrawal,105.55,5682.25,5,No
2267-FPIMA,Male,27,No,Yes,50,Month-to-Month,Credit Card,94.4,4914.9,4,No
1051-GEJLJ,Female,19,No,No,2,Month-to-Month,Mailed Check,19.5,27.55,5,No
5285-MVEHD,Female,35,No,Yes,56,One Year,Credit Card,105.6,6068.65,4,No
0379-DJQHR,Male,60,No,Yes,67,Two Year,Credit Card,81.35,5398.6,3,No
5543-QDCRY,Male,38,No,No,4,Month-to-Month,Bank Withdrawal,56.4,234.85,4,No
0297-RBCSG,Male,61,No,No,19,One Year,Bank Withdrawal,65.35,1231.85,4,No
4694-PHWFW,Female,26,No,No,8,Month-to-Month,Mailed Check,19.95,170.9,4,No
0835-JKADZ,Female,29,No,No,71,Two Year,Bank Withdrawal,111.25,7984.15,4,No
3865-YIOTT,Male,40,No,Yes,72,One Year,Bank Withdrawal,106.1,7848.5,3,No
5993-BQHEA,Male,42,No,No,12,One Year,Credit Card,20.05,267.0,3,No
6024-RUGGH,Male,22,No,Yes,72,Two Year,Bank Withdrawal,25.2,1798.9,3,No
4079-WWQQQ,Male,45,No,No,72,Two Year,Bank Withdrawal,65.55,4807.45,4,No
6103-BOCOU,Female,37,No,No,26,Month-to-Month,Bank Withdrawal,80.7,2193.0,3,No
5149-TGWDZ,Female,48,No,No,21,One Year,Credit Card,104.55,2239.4,4,No
7471-WNSUF,Male,23,No,Yes,60,One Year,Bank Withdrawal,24.15,1505.9,3,No
8942-DBMHZ,Male,26,No,No,12,Month-to-Month,Mailed Check,20.45,255.35,5,No
4301-VVZKA,Male,25,No,Yes,16,Month-to-Month,Bank Withdrawal,75.4,1189.4,5,No
9199-PWQVC,Female,38,No,Yes,63,One Year,Credit Card,79.7,4786.15,3,No
5393-HJZSM,Female,54,No,Yes,32,Month-to-Month,Bank Withdrawal,76.3,2404.15,3,No
0862-PRCBS,Female,32,No,Yes,68,Two Year,Credit Card,103.75,7039.45,3,No
8812-ZRHFP,Female,53,No,Yes,30,One Year,Bank Withdrawal,86.45,2538.05,3,No
5146-CBVOE,Female,44,No,No,16,Month-to-Month,Bank Withdrawal,75.1,1212.85,5,No
0454-OKRCT,Male,32,No,No,33,Two Year,Bank Withdrawal,80.6,2651.1,4,No
5787-KXGIY,Male,54,No,Yes,72,Two Year,Credit Card,19.3,1304.8,3,No
4198-VFOEA,Female,58,No,No,12,One Year,Mailed Check,33.6,435.45,3,No
5709-LVOEQ,Female,40,No,Yes,10,Two Year,Mailed Check,80.85,808.5,3,No
2692-AQCPF,Female,32,No,Yes,65,One Year,Credit Card,108.05,7118.9,3,No
0347-UBKUZ,Female,46,No,No,15,Month-to-Month,Mailed Check,19.9,320.45,4,No
0835-DUUIQ,Female,55,No,No,24,One Year,Bank Withdrawal,21.05,531.55,5,No
0811-GSDTP,Female,50,No,No,13,Month-to-Month,Bank Withdrawal,30.15,382.2,5,No
7567-ECMCM,Male,23,No,No,24,Month-to-Month,Credit Card,79.85,2001.0,4,No
6115-ZTBFQ,Female,56,No,Yes,72,Two Year,Bank Withdrawal,65.5,4919.7,3,No
6353-BRMMA,Female,62,No,Yes,54,Month-to-Month,Bank Withdrawal,104.1,5645.8,4,No
6231-WFGFH,Male,39,No,Yes,4,Month-to-Month,Mailed Check,20.5,77.6,4,No
6169-PPETC,Male,42,No,Yes,35,Two Year,Bank Withdrawal,20.5,759.35,4,No
8584-KMVXD,Female,64,No,No,8,Month-to-Month,Bank Withdrawal,75.6,535.55,3,No
8467-WYNSR,Male,62,No,No,22,Month-to-Month,Mailed Check,55.1,1253.15,3,No
0851-DFJKB,Female,57,No,No,15,Month-to-Month,Bank Withdrawal,58.95,955.15,4,No
5382-SOYZL,Male,39,No,No,22,Month-to-Month,Bank Withdrawal,95.1,2162.6,4,No
3261-CQXOL,Female,33,No,Yes,71,Two Year,Bank Withdrawal,25.45,1813.35,3,No
8388-FYNPZ,Male,26,No,No,4,Month-to-Month,Bank Withdrawal,56.75,245.15,3,No
4002-BQWPQ,Male,59,No,No,25,Month-to-Month,Bank Withdrawal,81.75,2028.8,3,No
5651-YLPRD,Female,45,No,Yes,32,Month-to-Month,Bank Withdrawal,86.1,2723.75,5,No
4378-BZYFP,Male,41,No,No,17,One Year,Mailed Check,20.5,365.8,3,No
7764-BDPEE,Male,50,No,No,3,Month-to-Month,Credit Card,20.85,60.65,4,No
3429-IFLEM,Female,48,No,No,71,Two Year,Credit Card,77.35,5550.1,3,No
5002-GCQFH,Male,30,No,Yes,49,Month-to-Month,Bank Withdrawal,93.85,4733.1,3,No
0556-FJEGU,Male,26,No,No,58,Two Year,Bank Withdrawal,70.1,4048.95,4,No
0604-THJFP,Female,40,No,Yes,59,Two Year,Credit Card,75.95,4542.35,3,No
5879-SESNB,Female,34,No,No,11,Month-to-Month,Bank Withdrawal,75.25,888.65,3,No
6461-PPAXN,Female,20,No,Yes,35,One Year,Bank Withdrawal,54.95,1916.0,4,No
3318-ISQFQ,Female,23,No,No,20,Month-to-Month,Bank Withdrawal,19.5,413.0,3,No
1106-HRLKZ,Male,21,No,Yes,40,Two Year,Credit Card,19.6,808.95,5,No
2483-XSSMZ,Female,22,No,No,39,One Year,Bank Withdrawal,47.85,1886.4,3,No
8165-ZJRNM,Female,62,No,Yes,72,Two Year,Bank Withdrawal,23.75,1679.25,5,No
2604-XVDAM,Female,54,No,No,12,Month-to-Month,Bank Withdrawal,43.8,540.95,4,No
3717-OFRTN,Male,48,No,No,1,Month-to-Month,Bank Withdrawal,19.75,19.75,5,No
9046-JBFWA,Male,20,No,No,27,Month-to-Month,Credit Card,19.15,537.35,3,No
3280-NMUVX,Male,53,No,Yes,34,One Year,Credit Card,19.6,678.8,5,No
1206-EHBDD,Female,56,No,Yes,56,Two Year,Bank Withdrawal,80.3,4513.65,3,No
8361-LBRDI,Female,31,No,No,58,Two Year,Credit Card,24.35,1423.85,3,No
4883-KCPZJ,Female,30,No,Yes,22,Two Year,Credit Card,25.25,555.4,3,No
9108-EQPNQ,Female,27,No,Yes,10,Two Year,Credit Card,26.1,225.55,5,No
7277-KAMWT,Male,23,No,No,13,Two Year,Credit Card,20.0,268.45,3,No
2545-LXYVJ,Male,19,No,Yes,72,Two Year,Bank Withdrawal,20.7,1492.1,3,No
3234-VKACU,Male,21,No,No,2,Month-to-Month,Bank Withdrawal,70.3,132.4,3,No
8120-JDCAM,Male,42,No,Yes,4,Month-to-Month,Credit Card,69.55,284.9,4,No
8917-FAEMR,Female,28,No,No,37,Two Year,Credit Card,19.85,784.25,3,No
7047-YXDMZ,Male,59,No,No,21,Month-to-Month,Credit Card,20.0,417.7,3,No
0929-HYQEW,Male,20,No,No,3,Month-to-Month,Credit Card,50.15,160.85,3,No
6614-YOLAC,Female,31,No,Yes,71,Two Year,Credit Card,58.65,4145.25,4,No
7426-RHZGU,Male,41,No,No,9,Month-to-Month,Bank Withdrawal,95.9,827.45,3,No
4065-JJAVA,Female,56,No,No,1,Month-to-Month,Bank Withdrawal,49.5,49.5,4,No
7649-SIJJF,Male,36,No,Yes,71,Two Year,Credit Card,80.1,5585.4,3,No
9361-YNQWJ,Female,36,No,No,64,One Year,Bank Withdrawal,24.4,1601.2,5,No
3748-FVMZZ,Male,33,No,No,4,Month-to-Month,Bank Withdrawal,40.05,162.45,4,No
9391-TTOYH,Female,33,No,No,23,Month-to-Month,Credit Card,19.5,470.2,4,No
1452-XRSJV,Female,59,No,Yes,39,Month-to-Month,Credit Card,51.05,2066.0,3,No
3422-WJOYD,Male,27,No,Yes,28,One Year,Credit Card,54.35,1426.45,5,No
7147-AYBAA,Male,62,No,No,37,Month-to-Month,Credit Card,70.35,2552.9,3,No
6732-FZUGP,Female,30,No,No,47,One Year,Credit Card,94.9,4615.25,4,No
8329-GWVPJ,Female,39,No,Yes,50,Month-to-Month,Bank Withdrawal,69.75,3557.7,5,No
1352-VHKAJ,Male,30,No,Yes,27,Month-to-Month,Bank Withdrawal,71.6,1957.1,5,No
2632-TACXW,Female,49,No,Yes,62,Two Year,Bank Withdrawal,23.65,1416.75,4,No
8146-QQKZH,Female,25,No,Yes,71,Two Year,Bank Withdrawal,81.85,5924.4,4,No
1767-CJKBA,Male,39,No,No,66,Two Year,Credit Card,25.1,1697.7,4,No
6445-TNRXS,Male,61,No,Yes,68,Two Year,Bank Withdrawal,114.7,7849.85,3,No
4581-LNWUM,Female,47,No,No,13,Month-to-Month,Bank Withdrawal,49.15,649.4,3,No
4869-EPIUS,Male,37,No,Yes,56,One Year,Bank Withdrawal,80.9,4557.5,5,No
1915-OAKWD,Female,56,No,No,16,One Year,Bank Withdrawal,19.3,360.35,3,No
7296-PIXQY,Female,60,No,Yes,14,Month-to-Month,Bank Withdrawal,70.2,1046.5,4,No
3354-OADJP,Female,37,No,No,8,One Year,Bank Withdrawal,54.25,447.75,3,No
3524-WQDSG,Female,29,No,Yes,43,Month-to-Month,Bank Withdrawal,99.3,4209.95,3,No
0810-DHDBD,Female,31,No,No,52,One Year,Credit Card,74.0,3877.65,3,No
4026-SKKHW,Male,35,No,No,3,Month-to-Month,Credit Card,50.25,152.3,3,No
2829-HYVZP,Male,42,No,No,29,One Year,Credit Card,19.8,572.2,4,No
3845-JHAMY,Female,48,No,Yes,16,Month-to-Month,Credit Card,35.5,552.7,5,No
7013-PSXHK,Female,41,No,No,40,One Year,Credit Card,80.75,3208.65,4,No
3486-NPGST,Female,47,No,No,36,One Year,Credit Card,19.55,620.75,5,No
6100-FJZDG,Male,49,No,Yes,26,One Year,Bank Withdrawal,20.05,505.9,5,No
1730-VFMWO,Female,33,No,Yes,34,Month-to-Month,Bank Withdrawal,50.2,1815.3,5,No
7143-BQIBA,Male,32,No,No,10,Month-to-Month,Bank Withdrawal,62.25,612.95,3,No
3800-LYTRK,Female,52,No,No,14,One Year,Credit Card,55.7,795.15,4,No
9646-NMHXE,Male,63,No,Yes,47,Two Year,Credit Card,19.65,973.1,5,No
7030-NJVDP,Male,36,No,Yes,24,Month-to-Month,Bank Withdrawal,89.25,2210.2,3,No
7771-ZONAT,Male,62,No,No,22,Two Year,Bank Withdrawal,56.75,1304.85,4,No
2111-DWYHN,Male,31,No,No,1,Month-to-Month,Credit Card,21.1,21.1,5,No
4194-WHFCB,Female,35,No,Yes,59,Month-to-Month,Bank Withdrawal,96.65,5580.8,3,No
4121-AGSIN,Female,44,No,Yes,58,One Year,Credit Card,24.5,1497.9,4,No
0455-XFASS,Female,61,No,Yes,3,Month-to-Month,Bank Withdrawal,69.55,200.2,3,No
0301-KOBTQ,Male,50,No,No,32,Two Year,Bank Withdrawal,20.05,614.45,5,No
4367-NUYAO,Male,39,No,Yes,10,Two Year,Credit Card,25.75,257.5,5,No
9170-ARBTB,Female,41,No,Yes,52,One Year,Credit Card,19.6,1012.4,3,No
7241-AJHFS,Male,53,No,No,32,Month-to-Month,Bank Withdrawal,87.65,2766.4,3,No
4546-FOKWR,Female,35,No,No,16,Month-to-Month,Credit Card,74.75,1129.35,5,No
9036-CSKBW,Female,62,No,No,51,One Year,Bank Withdrawal,107.45,5680.9,3,No
5832-TRLPB,Male,30,No,No,29,One Year,Bank Withdrawal,75.35,2243.9,3,No
8590-YFFQO,Male,24,No,Yes,70,Two Year,Credit Card,64.95,4523.25,3,No
8659-IOOPU,Female,25,No,Yes,71,Two Year,Bank Withdrawal,100.45,7159.7,3,No
1338-CECEE,Male,28,No,Yes,41,One Year,Bank Withdrawal,68.5,2839.95,4,No
7439-DKZTW,Male,49,No,No,1,Month-to-Month,Bank Withdrawal,80.55,80.55,4,No
4646-QZXTF,Female,38,No,Yes,7,Month-to-Month,Bank Withdrawal,81.25,580.1,3,No
9742-XOKTS,Male,60,No,Yes,67,One Year,Bank Withdrawal,89.55,6038.55,3,No
6921-OZMFH,Male,38,No,Yes,5,Month-to-Month,Credit Card,55.7,259.4,3,No
9578-FOMUK,Male,53,No,No,15,Month-to-Month,Bank Withdrawal,24.8,324.15,3,No
4712-UYOOI,Female,21,No,Yes,20,Month-to-Month,Bank Withdrawal,20.0,417.65,3,No
7722-CVFXN,Male,50,No,Yes,54,One Year,Bank Withdrawal,105.2,5637.85,5,No
8717-VCTXJ,Male,32,No,No,42,One Year,Credit Card,19.55,839.4,3,No
7363-QTBIW,Female,24,No,Yes,9,Month-to-Month,Bank Withdrawal,79.75,769.1,5,No
4159-NAAIX,Female,24,No,No,63,Two Year,Bank Withdrawal,97.45,6253.0,3,No
0971-QIFJK,Female,57,No,Yes,69,Two Year,Bank Withdrawal,24.25,1641.8,3,No
9397-TZSHA,Female,24,No,No,69,Two Year,Credit Card,24.6,1678.05,5,No
3391-JSQEW,Male,32,No,Yes,40,Month-to-Month,Credit Card,50.15,2058.5,4,No
0343-QLUZP,Male,38,No,No,60,Two Year,Bank Withdrawal,39.6,2424.5,3,No
3312-UUMZW,Male,33,No,Yes,32,Month-to-Month,Credit Card,98.85,3145.9,4,No
1271-UODNO,Male,60,No,No,39,Two Year,Credit Card,53.85,2200.7,3,No
8461-EFQYM,Female,36,No,No,38,One Year,Bank Withdrawal,24.25,914.4,3,No
6900-RBKER,Male,32,No,No,52,Two Year,Credit Card,89.45,4577.75,3,No
6891-JPYFF,Female,57,No,Yes,48,Month-to-Month,Credit Card,105.25,4997.5,3,No
1459-QNFQT,Male,21,No,Yes,70,Two Year,Bank Withdrawal,59.5,4144.8,4,No
1047-NNCBF,Male,56,No,No,20,Month-to-Month,Credit Card,70.55,1493.55,3,No
3696-XRIEN,Female,59,No,No,50,One Year,Credit Card,82.5,4179.1,4,No
0074-HDKDG,Male,46,No,Yes,25,One Year,Bank Withdrawal,61.6,1611.0,3,No
8791-GFXLZ,Male,58,No,No,12,Month-to-Month,Bank Withdrawal,49.05,593.05,5,No
9330-DHBFL,Female,29,No,Yes,23,One Year,Credit Card,66.25,1533.8,4,No
0098-BOWSO,Male,26,No,No,27,Month-to-Month,Bank Withdrawal,19.4,529.8,5,No
5859-HZYLF,Male,45,No,Yes,26,Two Year,Credit Card,19.15,515.75,5,No
3156-QLHBO,Male,58,No,No,2,Month-to-Month,Credit Card,19.25,48.35,3,No
2208-NQBCT,Female,23,No,Yes,26,Month-to-Month,Bank Withdrawal,81.95,2070.05,3,No
6621-NRZAK,Female,40,No,Yes,63,Two Year,Credit Card,20.0,1209.25,5,No
0831-JNISG,Male,52,No,Yes,71,Two Year,Credit Card,19.8,1396.25,4,No
0774-IFUVM,Male,19,No,Yes,11,Month-to-Month,Bank Withdrawal,65.15,723.35,3,No
9553-DLCLU,Female,30,No,No,13,Two Year,Credit Card,88.95,1161.75,3,No
1641-BYBTK,Male,38,No,No,6,Month-to-Month,Credit Card,20.2,98.35,4,No
2446-ZKVAF,Male,19,No,Yes,18,Month-to-Month,Credit Card,56.8,1074.65,5,No
3522-CDKHF,Female,21,No,Yes,32,Month-to-Month,Bank Withdrawal,75.5,2324.7,3,No
1430-SFQSA,Male,46,No,No,29,One Year,Mailed Check,35.6,1072.6,4,No
0411-EZJZE,Female,62,No,No,3,Month-to-Month,Bank Withdrawal,60.25,170.5,4,No
8807-ARQET,Female,59,No,No,41,Month-to-Month,Bank Withdrawal,40.35,1677.85,5,No
8992-CEUEN,Female,59,No,No,1,Month-to-Month,Bank Withdrawal,18.85,18.85,4,No
4320-QMLLA,Male,57,No,No,7,Month-to-Month,Mailed Check,54.85,370.4,3,No
8777-PVYGU,Female,36,No,Yes,52,One Year,Mailed Check,64.3,3410.6,4,No
8292-ITGYJ,Female,48,No,Yes,45,Two Year,Bank Withdrawal,24.65,1138.8,4,No
6870-ZWMNX,Male,55,No,Yes,70,Two Year,Credit Card,76.1,5264.25,4,No
0621-CXBKL,Female,62,No,No,53,Two Year,Mailed Check,18.7,1005.7,5,No
5334-JLAXU,Female,44,No,Yes,60,Month-to-Month,Credit Card,94.1,5475.9,3,No
9359-UGBTK,Female,63,No,No,67,One Year,Bank Withdrawal,72.35,4991.5,3,No
6479-OAUSD,Male,41,No,No,25,One Year,Credit Card,19.9,510.8,3,No
7129-ACFOG,Female,56,No,No,5,Month-to-Month,Bank Withdrawal,53.8,283.95,4,No
4189-NAKJS,Male,29,No,No,26,One Year,Credit Card,51.55,1295.4,3,No
5562-BETPV,Male,21,No,Yes,1,One Year,Mailed Check,19.65,19.65,3,No
9127-FHJBZ,Male,60,No,Yes,72,Two Year,Bank Withdrawal,114.0,8093.15,3,No
6994-ORCWG,Female,33,No,No,14,One Year,Mailed Check,54.25,773.2,5,No
1346-UFHAX,Female,59,No,No,13,Month-to-Month,Credit Card,80.0,1029.35,3,No
2933-XEUJM,Female,56,No,No,46,Two Year,Mailed Check,79.2,3593.8,4,No
4835-YSJMR,Male,59,No,No,39,Two Year,Bank Withdrawal,49.8,1971.15,4,No
3164-YAXFY,Male,56,No,No,57,Month-to-Month,Bank Withdrawal,53.75,3196.0,4,No
0887-WBJVH,Female,29,No,Yes,53,One Year,Bank Withdrawal,93.45,4872.2,4,No
4660-IRIBM,Male,32,No,Yes,18,Month-to-Month,Mailed Check,87.9,1500.5,4,No
7670-ZBPOQ,Female,59,No,Yes,58,One Year,Bank Withdrawal,61.05,3478.75,4,No
0080-OROZO,Female,38,No,No,35,One Year,Bank Withdrawal,99.25,3532.0,3,No
3916-NRPAP,Male,21,No,No,3,Month-to-Month,Credit Card,85.7,256.75,5,No
6807-SIWJI,Male,47,No,No,38,One Year,Bank Withdrawal,104.85,3887.25,4,No
8221-HVAYI,Male,60,No,Yes,35,Two Year,Credit Card,69.15,2490.15,3,No
5232-NXPAY,Female,33,No,No,47,Two Year,Credit Card,74.45,3510.3,3,No
8967-SZQAS,Female,25,No,No,14,Month-to-Month,Bank Withdrawal,50.45,765.45,5,No
0455-ENTCR,Male,58,No,Yes,66,Two Year,Bank Withdrawal,85.25,5538.35,4,No
8944-AILEF,Male,26,No,Yes,15,Month-to-Month,Credit Card,19.45,340.85,5,No
5542-NKVRU,Female,24,No,No,42,Two Year,Bank Withdrawal,20.75,844.45,3,No
7126-RBHSD,Female,53,No,Yes,17,Month-to-Month,Bank Withdrawal,78.9,1348.95,3,No
5370-IIVVL,Male,26,No,No,37,One Year,Credit Card,104.5,3778.0,3,No
6789-HJBWG,Female,20,No,No,12,Month-to-Month,Bank Withdrawal,49.4,611.65,3,No
9087-EYCPR,Female,63,No,No,60,Two Year,Mailed Check,25.0,1505.05,3,No
6791-YBNAK,Male,26,No,Yes,18,Month-to-Month,Credit Card,25.55,467.85,3,No
6077-BDPXA,Female,56,No,No,3,Month-to-Month,Bank Withdrawal,70.15,194.2,3,No
0013-MHZWF,Female,23,No,No,9,Month-to-Month,Credit Card,69.4,571.45,3,No
8268-YDIXR,Male,45,No,Yes,56,One Year,Bank Withdrawal,93.15,5253.95,3,No
4291-SHSBH,Male,25,No,No,7,Month-to-Month,Bank Withdrawal,69.55,521.35,3,No
6980-IMXXE,Female,28,No,Yes,69,Two Year,Bank Withdrawal,20.2,1412.65,5,No
0040-HALCW,Male,42,No,Yes,54,Two Year,Credit Card,20.4,1090.6,4,No
0784-GTUUK,Male,26,No,Yes,62,One Year,Credit Card,23.75,1446.8,4,No
2294-DMMUS,Female,25,No,Yes,62,Month-to-Month,Credit Card,70.45,4300.45,5,No
0872-JCPIB,Male,47,No,No,17,Month-to-Month,Bank Withdrawal,65.75,1111.2,4,No
3055-MJDSB,Male,24,No,No,9,Month-to-Month,Mailed Check,24.6,190.1,5,No
9091-WTUUY,Male,30,No,Yes,64,Two Year,Mailed Check,69.25,4447.75,4,No
7115-IRDHS,Female,64,No,Yes,72,Two Year,Bank Withdrawal,24.65,1830.05,5,No
8496-DMZUK,Male,62,No,No,30,One Year,Bank Withdrawal,90.4,2820.65,4,No
2040-VZIKE,Female,56,No,Yes,49,Month-to-Month,Mailed Check,100.85,4847.35,3,No
9068-VPWQQ,Male,21,No,Yes,61,Two Year,Credit Card,75.35,4729.3,4,No
0178-SZBHO,Male,54,No,Yes,47,Month-to-Month,Bank Withdrawal,87.2,4017.45,3,No
0384-RVBPI,Male,64,No,No,20,Month-to-Month,Credit Card,64.4,1398.6,3,No
